lread	lwrite	scall	sread	swrite	fork	exec	rchar	wchar	pgout	ppgout	pgfree	pgscan	atch	pgin	ppgin	pflt	vflt	runqsz	freemem	freeswap	target
0.0	0.0	1431.0	44.0	55.0	0.20000000298023224	0.20000000298023224	12448.0	19666.0	0.0	0.0	0.0	0.0	0.0	1.0	1.2000000476837158	13.199999809265137	16.799999237060547	1.0	566.0	1752792.0	97.0
4.0	0.0	2965.0	268.0	197.0	2.809999942779541	0.800000011920929	352731.0	28323.0	1.399999976158142	1.600000023841858	1.600000023841858	0.0	0.20000000298023224	2.809999942779541	3.009999990463257	142.69000244140625	224.0500030517578	2.0	264.0	1068253.0	86.0
10.0	9.0	1339.0	81.0	74.0	1.0	0.6000000238418579	13140.0	25936.0	1.2000000476837158	1.2000000476837158	1.2000000476837158	0.0	0.4000000059604645	6.199999809265137	6.400000095367432	48.0	95.4000015258789	1.7999999523162842	150.0	1059384.0	94.0
39.0	56.0	1053.0	41.0	40.0	0.20000000298023224	0.20000000298023224	4447.0	14290.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.6000000238418579	16.229999542236328	32.66999816894531	372.0	95.0	5.0	0.0
13.0	9.0	1946.0	223.0	174.0	3.7899999618530273	10.979999542236328	526411.0	33407.0	8.779999732971191	56.4900016784668	132.52999877929688	226.5500030517578	0.4000000059604645	75.6500015258789	130.74000549316406	131.94000244140625	261.2799987792969	1.5	119.0	1103984.0	79.0
0.0	0.0	246.0	46.0	17.0	0.20000000298023224	0.20000000298023224	252455.0	4969.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.970000267028809	16.969999313354492	1.2000000476837158	7290.0	1860126.0	98.0
28.0	36.0	2862.0	193.0	101.0	3.799999952316284	4.199999809265137	217700.0	62552.0	0.0	0.0	0.0	0.0	0.0	1.2000000476837158	1.2000000476837158	219.60000610351562	331.3999938964844	2.4000000953674316	390.0	1767661.0	79.0
7.0	0.0	5339.0	364.0	240.0	1.399999976158142	1.399999976158142	671122.0	426880.0	0.0	0.0	0.0	0.0	0.20000000298023224	13.600000381469727	26.399999618530273	121.0	189.8000030517578	6.199999809265137	1256.0	1337077.0	80.0
1.0	0.0	2967.0	188.0	134.0	0.6000000238418579	0.6000000238418579	155568.0	54454.0	0.0	0.0	0.0	0.0	0.0	8.0	11.800000190734863	40.79999923706055	84.19999694824219	3.799999952316284	802.0	1064942.0	88.0
30.0	24.0	1655.0	106.0	74.0	4.409999847412109	5.409999847412109	139219.0	47304.0	3.2100000381469727	7.409999847412109	21.84000015258789	30.459999084472656	1.0	14.630000114440918	27.65999984741211	292.989990234375	612.8300170898438	3.0	346.0	1015801.0	78.0
27.0	37.0	882.0	92.0	71.0	0.4000000059604645	0.4000000059604645	38612.0	31518.0	2.990000009536743	5.590000152587891	8.779999732971191	15.970000267028809	0.0	10.380000114440918	11.579999923706055	31.540000915527344	66.47000122070312	1.0	148.0	1011275.0	94.0
20.0	13.0	4257.0	403.0	298.0	3.009999990463257	3.2100000381469727	236001.0	145168.0	0.0	0.0	0.0	0.0	0.0	11.819999694824219	14.029999732971191	182.77000427246094	350.29998779296875	2.5	2384.0	1094818.0	80.0
1.0	0.0	3017.0	136.0	112.0	0.20000000298023224	0.20000000298023224	59665.0	113330.0	0.0	0.0	0.0	0.0	0.0	3.4000000953674316	5.0	15.800000190734863	39.400001525878906	2.4000000953674316	434.0	1630134.0	94.0
19.0	14.0	3392.0	577.0	572.0	2.0	2.5999999046325684	483123.0	507757.0	0.0	0.0	0.0	0.0	0.0	9.199999809265137	13.800000190734863	368.6000061035156	225.39999389648438	1.0	546.0	1059475.0	79.0
86.0	78.0	6870.0	484.0	356.0	8.199999809265137	15.0	344994.0	151519.0	0.0	0.0	0.0	0.0	0.20000000298023224	28.600000381469727	33.20000076293945	469.0	725.4000244140625	5.400000095367432	512.0	1539402.0	60.0
5.0	2.0	2561.0	198.0	169.0	3.0	1.0	129015.0	29495.0	3.0	3.0	2.5999999046325684	0.0	0.800000011920929	0.6000000238418579	1.2000000476837158	140.1999969482422	208.60000610351562	1.600000023841858	230.0	1750422.0	90.0
1.0	1.0	1693.0	143.0	147.0	0.20000000298023224	0.20000000298023224	20310.0	27719.0	0.0	0.0	0.0	0.0	0.0	2.200000047683716	4.0	16.200000762939453	25.600000381469727	1.5	521.0	1066154.0	95.0
26.0	23.0	2344.0	421.0	181.0	0.6000000238418579	2.200000047683716	635411.0	590079.0	0.0	0.0	0.0	0.0	0.0	27.799999237060547	53.400001525878906	54.20000076293945	161.1999969482422	816.0	85.0	14.0	0.0
234.0	88.0	3259.0	483.0	287.0	6.389999866485596	17.170000076293945	1023657.0	222304.0	1.2000000476837158	11.180000305175781	11.180000305175781	0.0	0.20000000298023224	32.34000015258789	53.88999938964844	275.25	547.9000244140625	4.199999809265137	425.0	1088819.0	69.0
14.0	10.0	2275.0	312.0	228.0	3.2100000381469727	1.2000000476837158	565950.0	400919.0	0.0	0.0	0.0	0.0	0.0	45.88999938964844	90.77999877929688	171.5399932861328	352.1000061035156	3.4000000953674316	3791.0	1041151.0	80.0
4.0	2.0	1817.0	240.0	71.0	0.20000000298023224	0.20000000298023224	21627.0	10457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.399999618530273	17.0	2.0	2560.0	1701149.0	94.0
12.0	8.0	775.0	71.0	37.0	3.799999952316284	4.199999809265137	125517.0	40041.0	0.0	0.0	0.0	0.0	0.0	4.199999809265137	6.0	309.3999938964844	331.0	1.399999976158142	2613.0	1794333.0	79.0
2.0	0.0	2590.0	167.0	248.0	0.800000011920929	0.4000000059604645	117072.0	179675.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.0	0.0	58.20000076293945	78.80000305175781	2.4000000953674316	539.0	1759701.0	91.0
4.0	0.0	2139.0	192.0	76.0	2.799999952316284	4.0	254183.0	69772.0	5.199999809265137	5.800000190734863	5.800000190734863	0.0	1.0	3.200000047683716	6.0	237.0	321.0	1.7999999523162842	218.0	1752714.0	86.0
50.0	62.0	2562.0	239.0	181.0	1.0	3.0	171071.0	86083.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	1.0	101.19999694824219	159.39999389648438	4.0	2551.0	1537406.0	86.0
44.0	56.0	3665.0	275.0	231.0	1.600000023841858	0.800000011920929	227554.0	39676.0	0.0	0.0	0.0	0.0	0.0	2.4000000953674316	2.4000000953674316	172.85000610351562	163.27000427246094	1.2000000476837158	2016.0	966448.0	82.0
2.0	0.0	1368.0	136.0	75.0	0.20000000298023224	0.20000000298023224	51529.0	59177.0	0.0	0.0	0.0	0.0	0.0	6.199999809265137	6.800000190734863	18.600000381469727	45.599998474121094	1.2000000476837158	698.0	1062493.0	94.0
14.0	5.0	5744.0	583.0	274.0	3.390000104904175	2.5899999141693115	389123.0	235864.0	0.0	0.0	0.0	0.0	0.0	26.950000762939453	29.739999771118164	165.47000122070312	371.6600036621094	5.400000095367432	1434.0	1615471.0	78.0
1.0	1.0	960.0	51.0	40.0	0.20000000298023224	0.20000000298023224	108053.0	44913.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	1.399999976158142	6930.0	1879101.0	97.0
12.0	5.0	5935.0	356.0	199.0	1.399999976158142	0.800000011920929	173332.0	74812.0	0.6000000238418579	0.6000000238418579	0.6000000238418579	0.0	0.0	4.199999809265137	6.199999809265137	79.5999984741211	138.0	5.199999809265137	315.0	1296418.0	78.0
9.0	6.0	1538.0	145.0	100.0	0.20000000298023224	0.20000000298023224	240721.0	48736.0	0.6000000238418579	0.6000000238418579	0.800000011920929	0.20000000298023224	0.20000000298023224	7.800000190734863	10.0	27.799999237060547	33.400001525878906	355.0	93.0	7.0	0.0
28.0	40.0	2957.0	261.0	164.0	0.20000000298023224	0.20000000298023224	201445.0	80840.0	7.0	9.600000381469727	16.600000381469727	16.200000762939453	4.0	26.799999237060547	27.399999618530273	20.600000381469727	69.4000015258789	4.400000095367432	167.0	1014187.0	88.0
0.0	0.0	1006.0	44.0	41.0	0.6000000238418579	0.800000011920929	3325.0	8798.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.4000000059604645	34.400001525878906	45.79999923706055	1.0	1377.0	1746506.0	97.0
4.0	0.0	2148.0	108.0	77.0	2.5999999046325684	8.0	130916.0	26669.0	2.4000000953674316	3.5999999046325684	3.5999999046325684	0.0	2.200000047683716	2.0	2.4000000953674316	129.0	214.8000030517578	2.4000000953674316	267.0	1751203.0	91.0
9.0	1.0	3357.0	149.0	145.0	1.0	1.2000000476837158	122904.0	40944.0	0.0	0.0	0.0	0.0	0.0	6.190000057220459	6.590000152587891	62.66999816894531	104.79000091552734	5.199999809265137	3092.0	1538472.0	89.0
1.0	0.0	1132.0	32.0	30.0	0.20000000298023224	0.20000000298023224	5381.0	22916.0	1.399999976158142	1.399999976158142	1.399999976158142	0.0	0.0	0.6000000238418579	0.800000011920929	16.600000381469727	18.799999237060547	3.200000047683716	172.0	1714160.0	96.0
0.0	0.0	765.0	81.0	62.0	0.20000000298023224	0.20000000298023224	34390.0	36627.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	15.630000114440918	16.829999923706055	1.2000000476837158	1723.0	1771888.0	91.0
24.0	31.0	489.0	61.0	133.0	0.20000000298023224	0.20000000298023224	38044.0	33334.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.800000011920929	0.800000011920929	17.200000762939453	24.600000381469727	2.200000047683716	1099.0	1717939.0	96.0
5.0	0.0	5291.0	298.0	214.0	0.800000011920929	1.0	250499.0	60387.0	0.0	0.0	0.0	0.0	0.20000000298023224	17.0	18.799999237060547	67.19999694824219	289.0	1.0	654.0	995230.0	86.0
10.0	9.0	1548.0	137.0	95.0	0.6000000238418579	0.6000000238418579	30463.0	36164.0	0.0	0.0	0.0	0.0	0.0	3.4100000858306885	3.809999942779541	51.5	129.66000366210938	2.0	676.0	980412.0	90.0
27.0	38.0	1292.0	67.0	46.0	0.20000000298023224	0.20000000298023224	2864.0	18973.0	0.0	0.0	0.0	0.0	0.0	1.7999999523162842	2.0	15.630000114440918	31.860000610351562	1.2000000476837158	1153.0	1748641.0	96.0
14.0	2.0	3735.0	239.0	226.0	3.0	1.399999976158142	159807.0	115748.0	0.0	0.0	0.0	0.0	0.0	9.800000190734863	18.600000381469727	144.60000610351562	232.39999389648438	3.799999952316284	3534.0	1551085.0	86.0
0.0	0.0	615.0	40.0	24.0	0.20000000298023224	0.20000000298023224	17074.0	9089.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	1.0	15.600000381469727	17.0	2.0	4592.0	1731704.0	98.0
0.0	0.0	770.0	204.0	56.0	0.20000000298023224	0.20000000298023224	1299349.0	304151.0	0.0	0.0	0.0	0.0	0.0	2.0	3.200000047683716	15.399999618530273	23.200000762939453	3.200000047683716	3516.0	1810597.0	88.0
10.0	6.0	2698.0	154.0	95.0	0.6000000238418579	2.0	41837.0	23966.0	0.800000011920929	0.800000011920929	0.800000011920929	0.0	0.4000000059604645	3.0	6.0	56.20000076293945	68.5999984741211	2.799999952316284	313.0	1111091.0	91.0
8.0	2.0	1116.0	81.0	91.0	1.2000000476837158	1.399999976158142	59686.0	95337.0	0.0	0.0	0.0	0.0	0.20000000298023224	3.4000000953674316	5.599999904632568	81.0	134.0	2.200000047683716	1714.0	1538925.0	93.0
3.0	1.0	572.0	120.0	31.0	2.799999952316284	2.799999952316284	90781.0	61249.0	0.0	0.0	0.0	0.0	0.0	6.0	10.399999618530273	225.0	220.60000610351562	1.2000000476837158	5759.0	1847078.0	86.0
54.0	62.0	1101.0	104.0	81.0	1.7999999523162842	1.600000023841858	241932.0	82941.0	5.800000190734863	8.199999809265137	11.199999809265137	10.600000381469727	3.5999999046325684	4.199999809265137	4.800000190734863	98.0	193.60000610351562	2.799999952316284	262.0	1536664.0	90.0
81.0	111.0	1175.0	112.0	75.0	0.20000000298023224	0.20000000298023224	18837.0	37417.0	4.400000095367432	6.599999904632568	6.599999904632568	0.800000011920929	1.7999999523162842	1.2000000476837158	1.2000000476837158	18.399999618530273	82.80000305175781	240.0	89.0	11.0	0.0
8.0	2.0	4089.0	280.0	160.0	2.7899999618530273	2.7899999618530273	227209.0	17217.0	0.0	0.0	0.0	0.0	0.0	10.779999732971191	15.970000267028809	172.4600067138672	257.8800048828125	3.4000000953674316	1356.0	1443235.0	82.0
10.0	0.0	4261.0	527.0	266.0	1.7999999523162842	3.0	330811.0	87989.0	0.0	0.0	0.0	0.0	0.0	11.800000190734863	16.799999237060547	190.1999969482422	323.20001220703125	6.199999809265137	2497.0	1338315.0	83.0
0.0	0.0	368.0	41.0	34.0	0.20000000298023224	0.20000000298023224	1460.0	13058.0	0.800000011920929	0.800000011920929	0.800000011920929	0.0	0.0	1.399999976158142	1.399999976158142	15.600000381469727	17.399999618530273	3.0	323.0	1711816.0	97.0
3.0	1.0	714.0	34.0	15.0	2.609999895095825	2.809999942779541	70079.0	17335.0	0.0	0.0	0.0	0.0	0.0	2.0	3.4100000858306885	206.2100067138672	210.22000122070312	1.0	11420.0	1884933.0	90.0
36.0	47.0	387.0	40.0	42.0	0.800000011920929	0.6000000238418579	2166.0	11034.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.800000011920929	34.79999923706055	45.0	3.0	1551.0	1718331.0	95.0
3.0	0.0	2881.0	164.0	361.0	2.200000047683716	4.199999809265137	32995.0	180178.0	0.0	0.0	0.0	0.0	0.0	2.200000047683716	2.5999999046325684	203.1999969482422	223.39999389648438	1.600000023841858	1258.0	1055720.0	85.0
9.0	1.0	8351.0	1486.0	1359.0	8.180000305175781	6.789999961853027	1327527.0	1052853.0	0.20000000298023224	0.20000000298023224	0.20000000298023224	0.0	0.0	2.0	3.390000104904175	326.95001220703125	514.77001953125	1.2000000476837158	509.0	1092029.0	57.0
10.0	7.0	1696.0	133.0	109.0	1.7999999523162842	2.5899999141693115	104247.0	20545.0	5.190000057220459	12.380000114440918	19.559999465942383	27.540000915527344	2.0	1.399999976158142	3.390000104904175	102.19999694824219	162.47999572753906	2.4000000953674316	207.0	1063586.0	91.0
0.0	0.0	470.0	18.0	32.0	0.20000000298023224	0.20000000298023224	5392.0	7117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.600000381469727	16.799999237060547	1.0	6938.0	1879152.0	99.0
16.0	14.0	1384.0	95.0	123.0	0.20000000298023224	0.20000000298023224	16407.0	93892.0	1.7999999523162842	8.180000305175781	14.170000076293945	22.549999237060547	0.6000000238418579	2.0	2.200000047683716	42.5099983215332	71.26000213623047	1.0	662.0	1069851.0	93.0
22.0	13.0	2865.0	177.0	161.0	1.600000023841858	5.0	119291.0	193151.0	0.0	0.0	0.0	0.0	0.0	4.800000190734863	8.0	107.0	178.8000030517578	4.0	536.0	1642779.0	85.0
43.0	48.0	5537.0	438.0	394.0	2.4000000953674316	2.0	304814.0	237643.0	0.0	0.0	0.0	0.0	0.0	4.800000190734863	4.800000190734863	183.8000030517578	210.8000030517578	4.0	2487.0	1645728.0	76.0
8.0	7.0	4561.0	204.0	127.0	0.20000000298023224	0.20000000298023224	68904.0	64251.0	1.2000000476837158	1.7999999523162842	1.600000023841858	0.0	0.20000000298023224	8.779999732971191	10.979999542236328	21.360000610351562	69.66000366210938	2.5	574.0	1004773.0	86.0
36.0	54.0	1470.0	182.0	142.0	0.20000000298023224	0.20000000298023224	16784.0	40472.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.20000000298023224	16.399999618530273	32.599998474121094	1.5	648.0	1120458.0	92.0
16.0	3.0	5681.0	371.0	174.0	2.5899999141693115	2.4000000953674316	106232.0	22285.0	0.20000000298023224	0.20000000298023224	0.20000000298023224	0.0	0.4000000059604645	1.2000000476837158	1.2000000476837158	122.16000366210938	219.55999755859375	2.0	774.0	1075843.0	84.0
6.0	1.0	4010.0	486.0	243.0	1.600000023841858	0.800000011920929	433441.0	19761.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.4000000059604645	0.6000000238418579	98.19999694824219	194.60000610351562	5.599999904632568	2238.0	1370315.0	83.0
5.0	0.0	1184.0	110.0	41.0	4.800000190734863	4.800000190734863	134210.0	80919.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	1.2000000476837158	238.1999969482422	443.0	3.5999999046325684	1366.0	1756885.0	87.0
1.0	0.0	1253.0	47.0	47.0	0.4000000059604645	0.4000000059604645	29848.0	18075.0	1.0	7.199999809265137	23.0	37.0	0.0	1.0	1.399999976158142	32.400001525878906	66.5999984741211	3.200000047683716	159.0	1713203.0	96.0
0.0	0.0	303.0	116.0	30.0	0.20000000298023224	0.20000000298023224	22296.0	10299.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	15.800000190734863	16.799999237060547	1.0	5245.0	1856600.0	98.0
7.0	2.0	2536.0	229.0	184.0	4.199999809265137	1.2000000476837158	125918.0	20744.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.0	287.0	1.399999976158142	8331.0	1864683.0	87.0
17.0	6.0	3577.0	316.0	238.0	3.0	1.2000000476837158	217323.0	49595.0	0.0	0.0	0.0	0.0	0.0	5.599999904632568	5.800000190734863	154.8000030517578	263.20001220703125	3.5999999046325684	879.0	974328.0	84.0
47.0	36.0	1401.0	140.0	112.0	1.7899999618530273	3.1700000762939453	113759.0	41443.0	2.9800000190734863	11.3100004196167	16.06999969482422	17.860000610351562	2.180000066757202	10.710000038146973	10.710000038146973	160.52000427246094	279.9599914550781	2.0	269.0	982138.0	90.0
37.0	52.0	2114.0	213.0	122.0	0.4000000059604645	0.4000000059604645	51742.0	61601.0	10.600000381469727	43.79999923706055	59.0	79.5999984741211	2.200000047683716	63.400001525878906	67.80000305175781	33.20000076293945	123.4000015258789	3.0	157.0	1102712.0	92.0
23.0	7.0	1277.0	149.0	121.0	1.2000000476837158	1.7999999523162842	22772.0	19460.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.80000305175781	131.39999389648438	2.799999952316284	670.0	977107.0	92.0
3.0	0.0	917.0	74.0	268.0	0.6000000238418579	1.2000000476837158	80639.0	66461.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.4000000059604645	58.599998474121094	71.19999694824219	1.7999999523162842	1718.0	1816878.0	88.0
3.0	0.0	598.0	32.0	29.0	4.400000095367432	3.0	69002.0	14794.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.39999389648438	278.79998779296875	1.2000000476837158	7715.0	1880747.0	92.0
14.0	4.0	1954.0	130.0	114.0	6.190000057220459	17.760000228881836	80423.0	44906.0	2.7899999618530273	9.380000114440918	18.15999984741211	52.29999923706055	1.399999976158142	10.779999732971191	12.970000267028809	250.89999389648438	481.44000244140625	3.0	148.0	1088251.0	78.0
15.0	2.0	2374.0	132.0	121.0	0.4000000059604645	0.800000011920929	30493.0	41061.0	11.420000076293945	29.260000228881836	57.11000061035156	164.72999572753906	0.4000000059604645	15.829999923706055	26.450000762939453	55.11000061035156	184.3699951171875	3.0	150.0	1018368.0	91.0
6.0	1.0	4009.0	260.0	187.0	2.200000047683716	3.4000000953674316	57483.0	172118.0	12.800000190734863	28.600000381469727	32.400001525878906	10.0	1.2000000476837158	15.399999618530273	56.400001525878906	150.60000610351562	278.0	1.2000000476837158	255.0	988248.0	78.0
6.0	1.0	1390.0	78.0	95.0	0.20000000298023224	0.20000000298023224	30162.0	17666.0	2.0	10.199999809265137	42.79999923706055	98.5999984741211	0.0	11.199999809265137	40.20000076293945	16.0	37.0	1.5	132.0	1055062.0	89.0
17.0	8.0	4051.0	662.0	579.0	6.400000095367432	4.0	565623.0	421622.0	0.0	0.0	0.0	0.0	0.0	10.0	13.800000190734863	298.3999938964844	507.6000061035156	1.2000000476837158	756.0	1117955.0	70.0
20.0	7.0	1878.0	151.0	75.0	2.4000000953674316	2.4000000953674316	245550.0	72088.0	6.599999904632568	18.600000381469727	85.80000305175781	200.39999389648438	1.2000000476837158	3.4000000953674316	3.799999952316284	87.19999694824219	228.0	3.200000047683716	171.0	1635587.0	88.0
11.0	6.0	3739.0	243.0	172.0	0.6000000238418579	0.800000011920929	112671.0	124393.0	0.0	0.0	0.0	0.0	0.0	11.199999809265137	14.600000381469727	53.20000076293945	89.80000305175781	2.5	1092.0	1022466.0	84.0
7.0	1.0	2492.0	255.0	123.0	1.7999999523162842	1.600000023841858	1433061.0	37231.0	22.0	152.60000610351562	364.79998779296875	610.7999877929688	1.600000023841858	27.399999618530273	38.400001525878906	99.0	563.7999877929688	2.5	102.0	1091614.0	70.0
0.0	0.0	1939.0	108.0	92.0	0.20000000298023224	0.20000000298023224	11959.0	114457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.600000381469727	17.0	3.200000047683716	545.0	1643384.0	93.0
8.0	6.0	3296.0	326.0	204.0	1.0	1.7999999523162842	296167.0	47802.0	1.0	1.2000000476837158	1.2000000476837158	0.0	0.6000000238418579	32.20000076293945	52.79999923706055	113.80000305175781	221.60000610351562	2.0	374.0	994989.0	80.0
55.0	84.0	5106.0	321.0	215.0	0.20000000298023224	0.20000000298023224	29564.0	40148.0	0.0	0.0	0.0	0.0	0.20000000298023224	23.549999237060547	23.549999237060547	20.760000228881836	84.43000030517578	2.5	1119.0	981289.0	85.0
30.0	43.0	2588.0	202.0	132.0	0.4000000059604645	0.4000000059604645	76060.0	35619.0	0.0	0.0	0.0	0.0	0.0	1.2000000476837158	1.2000000476837158	34.400001525878906	41.79999923706055	1.0	1484.0	1113149.0	90.0
3.0	2.0	501.0	94.0	102.0	0.20000000298023224	0.20000000298023224	56336.0	70980.0	9.0	17.200000762939453	18.399999618530273	15.399999618530273	2.799999952316284	0.0	0.0	19.200000762939453	22.799999237060547	2.5999999046325684	159.0	1712456.0	97.0
23.0	34.0	1857.0	103.0	88.0	0.20000000298023224	0.20000000298023224	3525.0	44989.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.399999618530273	17.0	2.4000000953674316	3387.0	1657034.0	97.0
6.0	2.0	1456.0	106.0	64.0	0.6000000238418579	2.200000047683716	110222.0	27276.0	0.0	0.0	0.0	0.0	0.6000000238418579	3.4000000953674316	5.400000095367432	65.80000305175781	141.60000610351562	1.0	356.0	1021286.0	92.0
49.0	63.0	3638.0	189.0	170.0	0.6000000238418579	1.9900000095367432	20954.0	238296.0	0.0	0.0	0.0	0.0	0.0	17.329999923706055	17.729999542236328	37.849998474121094	86.05999755859375	3.200000047683716	1215.0	1389978.0	83.0
0.0	0.0	1313.0	96.0	42.0	0.4000000059604645	2.200000047683716	370096.0	44139.0	0.0	0.0	0.0	0.0	0.0	0.20000000298023224	0.4000000059604645	35.400001525878906	36.400001525878906	1.399999976158142	6675.0	1825160.0	93.0
22.0	33.0	1157.0	59.0	50.0	0.20000000298023224	0.20000000298023224	87024.0	13503.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.200000762939453	17.200000762939453	1.600000023841858	953.0	1760301.0	92.0
0.0	0.0	1190.0	71.0	77.0	0.20000000298023224	0.20000000298023224	3692.0	88505.0	1.399999976158142	2.0	1.7999999523162842	0.0	0.0	1.0	1.0	15.600000381469727	17.799999237060547	3.200000047683716	267.0	1719112.0	95.0
1.0	1.0	163.0	12.0	12.0	0.20000000298023224	0.20000000298023224	27322.0	15675.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.399999618530273	16.799999237060547	2.0	3598.0	1821480.0	98.0
2.0	1.0	2834.0	164.0	134.0	0.20000000298023224	0.20000000298023224	120572.0	50152.0	0.0	0.0	0.0	0.0	0.0	3.799999952316284	7.400000095367432	13.0	23.799999237060547	3.4000000953674316	3404.0	1551894.0	93.0
74.0	100.0	4606.0	831.0	206.0	2.7899999618530273	3.990000009536743	1379703.0	54436.0	0.4000000059604645	0.6000000238418579	0.6000000238418579	0.0	2.0	3.5899999141693115	3.7899999618530273	231.13999938964844	405.3900146484375	1.0	425.0	1014860.0	78.0
2.0	1.0	444.0	42.0	38.0	0.20000000298023224	0.20000000298023224	9668.0	7034.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	1.0	15.600000381469727	16.799999237060547	1.0	5543.0	1860558.0	98.0
14.0	21.0	616.0	65.0	60.0	0.4000000059604645	1.2000000476837158	4531.0	36791.0	0.0	0.0	0.0	0.0	0.20000000298023224	1.2000000476837158	1.2000000476837158	35.0	53.400001525878906	3.4000000953674316	992.0	1716653.0	93.0
6.0	1.0	2650.0	190.0	129.0	0.6000000238418579	0.6000000238418579	121239.0	67627.0	4.199999809265137	7.800000190734863	17.799999237060547	41.400001525878906	0.4000000059604645	6.199999809265137	8.800000190734863	42.400001525878906	109.0	4.599999904632568	276.0	1504933.0	77.0
5.0	1.0	1139.0	116.0	125.0	3.0	1.7999999523162842	93344.0	31653.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.1999969482422	224.0	1.0	7534.0	1869998.0	92.0
12.0	11.0	1150.0	120.0	81.0	1.0	2.4000000953674316	74466.0	22798.0	0.0	0.0	0.0	0.0	0.0	7.599999904632568	9.600000381469727	108.0	191.0	2.0	895.0	1016090.0	90.0
4.0	2.0	2764.0	146.0	145.0	0.20000000298023224	0.20000000298023224	5556.0	30468.0	0.0	0.0	0.0	0.0	0.0	0.800000011920929	0.800000011920929	27.200000762939453	34.599998474121094	1.600000023841858	553.0	977181.0	94.0
6.0	2.0	2361.0	121.0	78.0	0.4000000059604645	0.4000000059604645	196740.0	83650.0	0.20000000298023224	0.800000011920929	0.4000000059604645	0.0	0.0	3.4000000953674316	3.799999952316284	30.399999618530273	58.20000076293945	3.0	2043.0	988526.0	93.0
22.0	4.0	1650.0	223.0	205.0	1.7999999523162842	1.600000023841858	33024.0	29856.0	6.599999904632568	24.600000381469727	75.80000305175781	196.1999969482422	1.600000023841858	20.0	105.80000305175781	92.5999984741211	167.8000030517578	4.5	158.0	1058141.0	86.0
19.0	13.0	2317.0	340.0	164.0	5.599999904632568	17.200000762939453	946400.0	24496.0	0.0	0.0	0.0	0.0	0.0	7.400000095367432	9.199999809265137	201.0	368.6000061035156	3.0	705.0	1098512.0	78.0
1.0	1.0	233.0	17.0	36.0	0.20000000298023224	0.20000000298023224	7626.0	33913.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.970000267028809	16.770000457763672	1.0	9203.0	1863840.0	98.0
9.0	6.0	1408.0	147.0	111.0	0.800000011920929	0.800000011920929	94565.0	20446.0	0.0	0.0	0.0	0.0	0.0	6.800000190734863	6.800000190734863	41.20000076293945	100.4000015258789	1.399999976158142	1994.0	969677.0	92.0
24.0	19.0	1059.0	67.0	56.0	3.7899999618530273	4.190000057220459	72920.0	34992.0	0.0	0.0	0.0	0.0	0.0	4.590000152587891	6.989999771118164	231.13999938964844	481.0400085449219	3.200000047683716	635.0	1019530.0	84.0
9.0	4.0	4370.0	122.0	115.0	2.799999952316284	8.0	153788.0	121639.0	0.0	0.0	0.0	0.0	0.0	0.6000000238418579	0.6000000238418579	238.39999389648438	294.79998779296875	2.5999999046325684	551.0	1536366.0	81.0
1.0	1.0	353.0	154.0	41.0	0.20000000298023224	0.20000000298023224	263443.0	245749.0	0.0	0.0	0.0	0.0	0.0	0.4000000059604645	0.6000000238418579	15.600000381469727	16.799999237060547	2.200000047683716	5757.0	1834560.0	98.0
2.0	1.0	2080.0	124.0	97.0	0.800000011920929	5.389999866485596	40902.0	39442.0	4.989999771118164	12.380000114440918	14.970000267028809	20.760000228881836	0.20000000298023224	6.190000057220459	7.190000057220459	41.31999969482422	80.23999786376953	1.0	172.0	1026095.0	90.0
