in1 in2 in3 in4 target
3.4 3.058571422857143 3.2859047628571427 2.7171428714285715 14.072114793325227
2.8309523642857144 3.1723809485714285 2.9436190514285716 3.0585714357142857 2.1922475211783428
3.2861904728571427 2.7171428457142857 3.4 2.9447619142857144 5.937028712767648
3.1723809457142855 2.7171428457142857 2.8295238142857144 3.2861904785714287 -3.5144587578213584
2.717142837142857 2.8309523714285714 3.4 2.7171428714285715 10.770374461943424
2.717142837142857 3.286190474285714 2.7154285771428572 2.830952392857143 7.411293456504688
3.4 2.8309523714285714 2.9436190514285716 3.4 -7.240254766969703
3.2861904728571427 2.60333332 3.1718095257142855 3.2861904785714287 -3.910001306721492
2.717142837142857 2.7171428457142857 3.1718095257142855 2.60333335 12.004564120128546
2.9447618914285716 3.286190474285714 2.9436190514285716 3.2861904785714287 -4.104609216714464
3.2861904728571427 2.60333332 2.7154285771428572 3.2861904785714287 -3.3474044386528696
2.60333331 2.7171428457142857 2.7154285771428572 2.9447619142857144 3.756346612557133
2.60333331 2.944761897142857 2.7154285771428572 2.9447619142857144 4.071021291562615
2.60333331 3.286190474285714 3.2859047628571427 2.9447619142857144 5.497465452428674
2.8309523642857144 3.058571422857143 2.60133334 2.9447619142857144 4.404861163712731
2.60333331 2.8309523714285714 2.60133334 2.7171428714285715 7.895237504055017
2.9447618914285716 2.60333332 2.8295238142857144 2.7171428714285715 8.933058301754423
3.1723809457142855 2.60333332 3.4 2.9447619142857144 5.491349125989326
3.2861904728571427 2.60333332 2.7154285771428572 2.60333335 11.908998753521514
2.60333331 3.058571422857143 2.8295238142857144 2.830952392857143 6.88671608706411
3.2861904728571427 3.1723809485714285 2.8295238142857144 2.830952392857143 9.016580048061732
2.9447618914285716 2.7171428457142857 3.2859047628571427 2.60333335 13.478202694344997
2.8309523642857144 3.1723809485714285 2.9436190514285716 2.60333335 13.552326506749429
2.717142837142857 2.8309523714285714 2.9436190514285716 3.172380957142857 -0.6970176605849697
2.60333331 3.058571422857143 3.4 2.830952392857143 8.275185590522701
3.1723809457142855 3.058571422857143 3.2859047628571427 3.172380957142857 -0.981467845492924
3.1723809457142855 3.058571422857143 2.60133334 2.60333335 12.939405487097384
2.9447618914285716 2.8309523714285714 2.8295238142857144 2.60333335 12.092342983403269
2.60333331 3.286190474285714 2.60133334 2.9447619142857144 4.352146881599268
3.0585714185714283 2.8309523714285714 3.2859047628571427 3.172380957142857 -0.8758370348111605
2.717142837142857 2.8309523714285714 3.1718095257142855 2.9447619142857144 4.771304794059806
2.717142837142857 2.8309523714285714 2.8295238142857144 3.2861904785714287 -3.1362139331966135
2.60333331 2.8309523714285714 2.9436190514285716 3.172380957142857 -0.6678225629710326
3.1723809457142855 3.4 3.4 3.0585714357142857 3.041117880192519
3.2861904728571427 3.4 3.2859047628571427 3.172380957142857 -1.1301699769800302
2.717142837142857 2.944761897142857 3.2859047628571427 3.172380957142857 -0.8093470185811975
3.1723809457142855 2.7171428457142857 3.2859047628571427 2.830952392857143 8.657713283157422
2.9447618914285716 2.8309523714285714 2.60133334 3.0585714357142857 1.7983277334717334
3.2861904728571427 3.4 2.9436190514285716 2.830952392857143 10.053185083910167
3.1723809457142855 3.1723809485714285 2.7154285771428572 3.0585714357142857 2.2662047101517313
3.2861904728571427 3.4 2.9436190514285716 3.172380957142857 -1.0124425738676353
2.9447618914285716 3.058571422857143 2.60133334 3.0585714357142857 1.9429199410205906
2.60333331 2.7171428457142857 3.4 2.830952392857143 7.3514259487988785
2.60333331 3.286190474285714 3.1718095257142855 3.4 -6.934104304301538
2.9447618914285716 2.60333332 2.8295238142857144 3.2861904785714287 -3.125651895504637
2.717142837142857 3.286190474285714 3.0577142885714284 2.7171428714285715 11.243692463811179
3.4 2.944761897142857 2.9436190514285716 2.60333335 15.108629229204267
2.9447618914285716 2.60333332 2.60133334 2.7171428714285715 8.212640682221553
2.60333331 3.4 2.60133334 2.9447619142857144 4.50287331584267
3.0585714185714283 2.944761897142857 3.4 3.172380957142857 -0.9426812583212002
3.2861904728571427 3.4 2.7154285771428572 2.9447619142857144 5.933282990769255
3.0585714185714283 3.1723809485714285 2.8295238142857144 2.9447619142857144 5.369110494177434
3.0585714185714283 2.944761897142857 2.8295238142857144 2.830952392857143 7.789912656712745
3.1723809457142855 2.7171428457142857 3.2859047628571427 3.172380957142857 -0.8719065099315387
3.0585714185714283 3.1723809485714285 3.1718095257142855 2.60333335 15.777035925934252
2.8309523642857144 2.8309523714285714 3.0577142885714284 2.9447619142857144 4.792333756386333
2.9447618914285716 2.944761897142857 3.4 3.172380957142857 -0.9076040626067121
2.717142837142857 3.286190474285714 2.8295238142857144 3.2861904785714287 -3.640540355467751
2.717142837142857 2.60333332 3.1718095257142855 2.60333335 11.501744126298076
3.1723809457142855 3.058571422857143 2.8295238142857144 3.0585714357142857 2.276708350731799
2.717142837142857 2.8309523714285714 3.0577142885714284 2.60333335 12.057472810978867
2.717142837142857 2.8309523714285714 2.7154285771428572 2.7171428714285715 8.601818411909058
3.2861904728571427 3.286190474285714 2.60133334 2.9447619142857144 5.493719749157451
2.9447618914285716 3.1723809485714285 3.0577142885714284 3.4 -7.299501184362953
3.0585714185714283 2.60333332 2.9436190514285716 3.4 -5.98950278550475
2.60333331 3.058571422857143 3.4 3.2861904785714287 -3.9009879884766256
3.4 3.058571422857143 3.4 3.2861904785714287 -5.094760286695878
3.1723809457142855 2.60333332 3.1718095257142855 2.9447619142857144 5.1227980784811065
3.1723809457142855 2.8309523714285714 2.8295238142857144 3.2861904785714287 -3.661664446694488
2.8309523642857144 3.4 2.60133334 3.2861904785714287 -3.6079023959511867
2.8309523642857144 2.60333332 2.8295238142857144 3.0585714357142857 1.7292818365988663
3.2861904728571427 3.286190474285714 3.2859047628571427 2.7171428714285715 14.613266023370867
3.2861904728571427 2.944761897142857 2.60133334 3.2861904785714287 -3.6273229085151297
3.4 3.058571422857143 2.8295238142857144 3.2861904785714287 -4.2399251644950295
3.4 3.058571422857143 2.7154285771428572 2.830952392857143 8.631501524353842
2.8309523642857144 2.7171428457142857 3.0577142885714284 2.9447619142857144 4.599673068278867
2.8309523642857144 3.1723809485714285 3.0577142885714284 2.7171428714285715 11.308933525670287
3.0585714185714283 2.8309523714285714 2.9436190514285716 3.0585714357142857 2.1136003955160283
3.0585714185714283 3.4 2.7154285771428572 2.830952392857143 8.631501512259259
2.9447618914285716 2.944761897142857 3.2859047628571427 3.2861904785714287 -4.105845805384218
2.8309523642857144 3.286190474285714 3.2859047628571427 3.2861904785714287 -4.404813856897168
3.2861904728571427 2.60333332 2.60133334 2.830952392857143 6.8025061037873265
3.0585714185714283 3.286190474285714 2.60133334 3.4 -6.681410092576677
2.717142837142857 3.4 3.4 3.4 -8.026589762627728
2.717142837142857 3.1723809485714285 3.1718095257142855 2.9447619142857144 5.346750648745333
2.717142837142857 3.4 3.4 3.0585714357142857 2.6047160812244954
2.717142837142857 2.944761897142857 2.8295238142857144 3.0585714357142857 1.8774401263428668
2.717142837142857 2.60333332 2.9436190514285716 3.0585714357142857 1.726688272148163
2.717142837142857 3.1723809485714285 2.9436190514285716 2.60333335 13.00749788621984
2.8309523642857144 3.4 3.4 2.7171428714285715 13.477124786240012
3.4 2.8309523714285714 2.7154285771428572 3.0585714357142857 2.1674044058536794
3.1723809457142855 2.60333332 3.4 3.4 -7.175543309359914
3.2861904728571427 3.058571422857143 3.1718095257142855 3.0585714357142857 2.643677930974641
3.0585714185714283 3.4 3.4 2.60333335 18.125534255177424
2.9447618914285716 3.1723809485714285 2.8295238142857144 2.7171428714285715 10.885684038709103
3.1723809457142855 3.1723809485714285 3.4 2.60333335 17.541387370519534
3.0585714185714283 2.7171428457142857 3.0577142885714284 2.60333335 13.026938287057284
3.0585714185714283 3.058571422857143 2.7154285771428572 2.60333335 13.022368870334638
2.60333331 2.8309523714285714 3.1718095257142855 2.7171428714285715 9.626674574177557
2.717142837142857 2.944761897142857 3.2859047628571427 3.2861904785714287 -3.788479317457026
2.717142837142857 3.286190474285714 2.60133334 2.60333335 11.907362230145855
2.8309523642857144 2.60333332 2.9436190514285716 3.4 -5.543763656642096
2.8309523642857144 2.60333332 2.60133334 2.60333335 9.828170954805417
3.0585714185714283 2.7171428457142857 3.0577142885714284 2.9447619142857144 4.969503817475974
3.2861904728571427 2.8309523714285714 3.4 2.60333335 16.215060315693172
3.4 2.944761897142857 3.0577142885714284 3.0585714357142857 2.5387275306214727
3.4 2.944761897142857 3.0577142885714284 2.830952392857143 9.357857523880977
3.1723809457142855 3.4 2.60133334 2.60333335 14.383832375911771
2.9447618914285716 3.4 2.9436190514285716 2.830952392857143 9.00867937117404
3.0585714185714283 3.058571422857143 3.0577142885714284 2.830952392857143 8.743485192545306
3.1723809457142855 3.058571422857143 3.2859047628571427 3.2861904785714287 -4.59416115465188
2.8309523642857144 2.60333332 3.0577142885714284 2.60333335 11.552436705028823
2.60333331 3.1723809485714285 3.2859047628571427 2.7171428714285715 11.175756586902203
3.4 2.60333332 2.9436190514285716 2.9447619142857144 5.095365336607855
3.0585714185714283 3.058571422857143 2.60133334 3.4 -6.218620050618396
2.717142837142857 2.944761897142857 3.2859047628571427 3.4 -6.718593875215634
2.717142837142857 3.1723809485714285 2.9436190514285716 3.2861904785714287 -3.6561727027828304
2.9447618914285716 2.7171428457142857 2.8295238142857144 3.2861904785714287 -3.262295542725094
2.9447618914285716 2.8309523714285714 2.60133334 3.172380957142857 -0.667568597122034
2.8309523642857144 2.8309523714285714 3.4 3.4 -6.963134832490115
2.60333331 3.286190474285714 2.7154285771428572 3.4 -5.936379480589843
2.717142837142857 2.7171428457142857 3.2859047628571427 2.9447619142857144 4.744221324648949
3.1723809457142855 3.058571422857143 2.60133334 2.7171428714285715 10.394576985518652
2.60333331 3.058571422857143 3.1718095257142855 3.0585714357142857 2.0943322900678845
3.4 2.60333332 3.1718095257142855 3.2861904785714287 -4.045415064238423
2.8309523642857144 2.7171428457142857 3.4 2.9447619142857144 5.114568254660142
3.2861904728571427 3.4 2.7154285771428572 2.830952392857143 9.273858332622085
3.1723809457142855 3.058571422857143 2.9436190514285716 3.172380957142857 -0.8792304271915166
2.8309523642857144 3.286190474285714 3.2859047628571427 2.7171428714285715 12.588880754325123
3.2861904728571427 3.4 3.1718095257142855 3.172380957142857 -1.0909275092758985
3.2861904728571427 2.7171428457142857 2.7154285771428572 2.7171428714285715 9.985054531090316
3.1723809457142855 2.944761897142857 2.9436190514285716 3.4 -7.027128353643011
3.4 3.286190474285714 2.9436190514285716 2.9447619142857144 6.4318851925447476
3.4 2.8309523714285714 3.1718095257142855 2.9447619142857144 5.970402467638262
3.2861904728571427 3.4 3.1718095257142855 2.830952392857143 10.832511835198245
3.4 2.8309523714285714 2.8295238142857144 2.7171428714285715 11.21583694911264
2.9447618914285716 3.058571422857143 2.7154285771428572 3.4 -6.249826458034756
3.1723809457142855 2.944761897142857 3.2859047628571427 2.830952392857143 9.382982655049716
2.60333331 3.1723809485714285 2.8295238142857144 2.7171428714285715 9.623550190117001
2.8309523642857144 2.7171428457142857 2.7154285771428572 2.9447619142857144 4.084777881897593
3.4 2.7171428457142857 3.4 3.172380957142857 -0.9669131123127549
3.0585714185714283 3.286190474285714 2.60133334 2.9447619142857144 5.11319545997139
3.1723809457142855 2.8309523714285714 2.9436190514285716 2.9447619142857144 5.169928415732005
3.1723809457142855 3.1723809485714285 3.1718095257142855 3.4 -8.15715149734105
3.0585714185714283 3.058571422857143 2.9436190514285716 3.4 -7.036871504747645
3.2861904728571427 2.944761897142857 2.7154285771428572 2.7171428714285715 10.821517231023142
3.2861904728571427 2.7171428457142857 2.9436190514285716 3.0585714357142857 2.179600485206874
2.8309523642857144 3.1723809485714285 2.8295238142857144 3.4 -6.493696869712429
3.0585714185714283 2.8309523714285714 3.1718095257142855 3.2861904785714287 -3.9573602029642525
2.717142837142857 2.8309523714285714 2.7154285771428572 3.4 -5.33757732566003
2.9447618914285716 3.4 3.0577142885714284 3.4 -7.823242047273703
3.4 2.8309523714285714 3.4 3.0585714357142857 2.7138165378138104
3.4 3.1723809485714285 3.4 3.4 -9.371388245357783
2.8309523642857144 3.286190474285714 3.1718095257142855 2.60333335 15.126789018217105
2.8309523642857144 2.7171428457142857 2.7154285771428572 2.7171428714285715 8.601818417340638
3.4 2.60333332 3.4 2.9447619142857144 5.885354674566009
2.60333331 2.944761897142857 2.9436190514285716 2.9447619142857144 4.41312871694972
3.0585714185714283 3.058571422857143 2.7154285771428572 3.172380957142857 -0.7819748427798885
2.60333331 3.286190474285714 2.9436190514285716 2.7171428714285715 10.370769137041554
3.0585714185714283 3.1723809485714285 3.1718095257142855 3.4 -7.86451275986559
3.0585714185714283 2.60333332 3.2859047628571427 2.60333335 13.41274695071199
2.717142837142857 2.944761897142857 2.60133334 2.60333335 10.670211256830173
2.60333331 3.286190474285714 3.4 3.172380957142857 -0.8954030504994879
3.2861904728571427 3.4 2.7154285771428572 2.60333335 15.553365929328308
3.1723809457142855 3.1723809485714285 3.4 2.830952392857143 10.459237066176954
2.8309523642857144 2.7171428457142857 3.2859047628571427 2.830952392857143 7.725923937783527
2.9447618914285716 2.8309523714285714 3.1718095257142855 3.4 -6.756948508815285
2.9447618914285716 2.60333332 3.4 2.9447619142857144 5.097343577412643
2.8309523642857144 2.60333332 2.9436190514285716 2.60333335 11.121370267472972
3.1723809457142855 2.60333332 3.1718095257142855 3.2861904785714287 -3.7745875492045613
3.4 2.7171428457142857 3.1718095257142855 3.0585714357142857 2.4299009718444324
3.0585714185714283 2.60333332 3.4 3.0585714357142857 2.245005491621354
2.9447618914285716 2.944761897142857 3.1718095257142855 3.4 -7.028590346673568
2.9447618914285716 3.4 3.2859047628571427 3.2861904785714287 -4.74057877203955
2.717142837142857 3.058571422857143 2.60133334 3.2861904785714287 -3.1151172467761614
3.0585714185714283 2.944761897142857 2.9436190514285716 3.172380957142857 -0.8161454445349835
2.717142837142857 2.8309523714285714 2.8295238142857144 2.7171428714285715 8.96324442024812
2.9447618914285716 3.1723809485714285 2.9436190514285716 3.2861904785714287 -3.962455670883163
3.4 3.1723809485714285 3.4 3.0585714357142857 3.041117882931443
3.4 3.058571422857143 3.2859047628571427 3.4 -8.731990987039207
3.0585714185714283 3.1723809485714285 3.4 3.4 -8.430311835172812
2.60333331 3.4 3.1718095257142855 2.7171428714285715 11.561725263391466
2.717142837142857 3.058571422857143 2.7154285771428572 3.0585714357142857 1.8713695902513343
3.4 3.058571422857143 2.8295238142857144 2.7171428714285715 12.1176317631477
2.8309523642857144 3.4 2.60133334 3.4 -6.398353774327663
3.4 2.60333332 3.0577142885714284 3.0585714357142857 2.2443763542582866
2.60333331 3.286190474285714 3.2859047628571427 3.4 -7.183535510229462
3.2861904728571427 3.286190474285714 2.8295238142857144 3.2861904785714287 -4.40297391386682
2.9447618914285716 2.60333332 2.9436190514285716 2.60333335 11.568469945761302
2.60333331 2.60333332 2.8295238142857144 2.60333335 9.830763811338727
3.2861904728571427 2.60333332 2.9436190514285716 2.60333335 12.90976898062629
2.9447618914285716 3.1723809485714285 3.4 3.172380957142857 -0.9777584530189554
2.9447618914285716 3.058571422857143 3.2859047628571427 3.4 -7.562833616156124
3.1723809457142855 3.4 2.7154285771428572 2.9447619142857144 5.727797600569976
3.0585714185714283 2.944761897142857 3.0577142885714284 2.830952392857143 8.418139871060577
3.4 3.1723809485714285 3.0577142885714284 2.830952392857143 10.081184817356272
3.2861904728571427 3.286190474285714 2.8295238142857144 2.7171428714285715 12.58362222941208
2.8309523642857144 2.8309523714285714 2.7154285771428572 3.0585714357142857 1.8046525373866904
2.8309523642857144 3.058571422857143 3.0577142885714284 3.2861904785714287 -3.8150074038027304
3.1723809457142855 2.7171428457142857 2.60133334 2.7171428714285715 9.234229509685557
2.60333331 2.8309523714285714 3.4 3.0585714357142857 2.077932055917519
2.8309523642857144 3.058571422857143 2.7154285771428572 2.9447619142857144 4.598059655934865
3.0585714185714283 3.286190474285714 2.60133334 3.172380957142857 -0.804867720654078
3.0585714185714283 2.7171428457142857 3.1718095257142855 2.9447619142857144 5.154935372888614
2.8309523642857144 2.944761897142857 3.0577142885714284 3.172380957142857 -0.7846876082525925
2.8309523642857144 2.8309523714285714 2.7154285771428572 3.4 -5.5611456796007355
3.1723809457142855 3.286190474285714 2.7154285771428572 2.60333335 14.512118158050727
3.0585714185714283 2.8309523714285714 2.8295238142857144 3.2861904785714287 -3.530301818320019
2.717142837142857 2.60333332 2.7154285771428572 3.0585714357142857 1.5928347371352507
2.8309523642857144 2.60333332 3.0577142885714284 3.0585714357142857 1.8687419254218969
3.1723809457142855 2.7171428457142857 3.4 2.60333335 15.024190338544686
3.0585714185714283 2.944761897142857 2.9436190514285716 2.830952392857143 8.104026263886661
3.0585714185714283 3.286190474285714 2.7154285771428572 3.0585714357142857 2.2632880497373544
2.717142837142857 3.1723809485714285 2.9436190514285716 3.172380957142857 -0.7810818612048047
2.717142837142857 2.944761897142857 2.8295238142857144 2.7171428714285715 9.323583437825759
2.60333331 2.7171428457142857 2.8295238142857144 3.4 -5.114655216529423
3.1723809457142855 3.1723809485714285 3.2859047628571427 2.60333335 16.9527436199742
2.60333331 3.058571422857143 3.4 2.7171428714285715 11.148955258141193
2.8309523642857144 3.4 3.1718095257142855 3.4 -7.8015220649509045
3.2861904728571427 2.7171428457142857 2.8295238142857144 3.4 -6.456234850891251
3.4 2.60333332 3.4 2.830952392857143 9.198945267581783
3.2861904728571427 2.7171428457142857 3.4 3.172380957142857 -0.9345472522831835
3.0585714185714283 3.286190474285714 3.1718095257142855 3.2861904785714287 -4.593733025517499
2.9447618914285716 3.286190474285714 3.0577142885714284 2.60333335 15.16890305536794
2.60333331 3.4 3.1718095257142855 3.4 -7.174250798639326
3.0585714185714283 2.7171428457142857 3.2859047628571427 3.0585714357142857 2.264519977514781
2.717142837142857 2.944761897142857 3.1718095257142855 3.4 -6.485306663083307
3.2861904728571427 3.286190474285714 2.8295238142857144 2.9447619142857144 5.975632042317479
3.0585714185714283 2.8309523714285714 2.9436190514285716 3.2861904785714287 -3.67265461320143
2.8309523642857144 2.7171428457142857 3.0577142885714284 2.830952392857143 7.189395226548074
3.0585714185714283 2.7171428457142857 3.0577142885714284 3.2861904785714287 -3.661637048308369
3.4 3.1723809485714285 3.1718095257142855 2.830952392857143 10.457353112973786
2.717142837142857 3.286190474285714 3.2859047628571427 3.172380957142857 -0.9031862526588672
3.1723809457142855 3.058571422857143 3.2859047628571427 2.60333335 16.344562023178906
3.0585714185714283 2.944761897142857 3.1718095257142855 3.2861904785714287 -4.116453408602564
2.717142837142857 3.4 3.0577142885714284 2.7171428714285715 11.633091470532413
2.60333331 2.8309523714285714 2.8295238142857144 3.172380957142857 -0.6419376327676654
2.8309523642857144 3.286190474285714 3.2859047628571427 3.172380957142857 -0.9410168734609456
3.1723809457142855 3.4 2.8295238142857144 2.7171428714285715 12.568529158845632
3.0585714185714283 3.4 2.9436190514285716 2.830952392857143 9.356847942086082
2.60333331 2.944761897142857 3.1718095257142855 3.172380957142857 -0.7485213708368477
3.1723809457142855 2.8309523714285714 2.60133334 2.830952392857143 7.14108703808789
3.0585714185714283 3.1723809485714285 3.4 2.7171428714285715 13.585941174717728
2.717142837142857 3.286190474285714 3.1718095257142855 2.60333335 14.518664089280893
2.60333331 2.8309523714285714 3.2859047628571427 3.4 -6.188395665758155
3.0585714185714283 2.8309523714285714 2.7154285771428572 3.2861904785714287 -3.387949023438608
2.9447618914285716 2.60333332 2.9436190514285716 3.0585714357142857 1.8713354898726002
3.4 2.8309523714285714 2.8295238142857144 2.830952392857143 8.324827767083825
3.1723809457142855 2.7171428457142857 3.1718095257142855 2.830952392857143 8.357094756010031
2.717142837142857 2.944761897142857 3.4 2.9447619142857144 5.320183362727877
3.0585714185714283 2.7171428457142857 2.8295238142857144 2.7171428714285715 9.683922472382797
3.4 3.058571422857143 3.0577142885714284 2.7171428714285715 13.094873278236463
3.2861904728571427 2.7171428457142857 2.60133334 2.60333335 11.907362262532148
2.8309523642857144 3.058571422857143 2.7154285771428572 2.60333335 12.05324345811531
2.9447618914285716 2.7171428457142857 2.9436190514285716 3.172380957142857 -0.7250390616718386
3.1723809457142855 2.944761897142857 2.9436190514285716 2.9447619142857144 5.377769108111564
3.1723809457142855 2.944761897142857 3.4 2.9447619142857144 6.211542542743661
2.8309523642857144 2.7171428457142857 2.60133334 3.4 -5.113306230077472
2.8309523642857144 2.944761897142857 2.60133334 2.830952392857143 6.628712415289331
3.4 2.944761897142857 2.9436190514285716 3.4 -7.531326411055188
3.0585714185714283 2.7171428457142857 2.60133334 3.4 -5.5244349876809755
2.9447618914285716 3.1723809485714285 3.4 2.9447619142857144 6.2115425362845205
2.8309523642857144 2.8309523714285714 3.4 3.0585714357142857 2.259613336459317
2.60333331 2.944761897142857 3.0577142885714284 2.7171428714285715 9.653475902938567
2.60333331 2.944761897142857 2.7154285771428572 3.4 -5.319601598936956
3.2861904728571427 3.1723809485714285 2.9436190514285716 3.2861904785714287 -4.421880123033661
2.60333331 2.944761897142857 3.4 2.830952392857143 7.9672657099480935
2.9447618914285716 2.944761897142857 2.7154285771428572 2.830952392857143 7.197624359983785
3.4 2.8309523714285714 3.0577142885714284 2.830952392857143 8.996193877143334
2.8309523642857144 3.058571422857143 3.1718095257142855 3.0585714357142857 2.27744750370347
2.717142837142857 2.8309523714285714 3.0577142885714284 2.7171428714285715 9.686096436926242
3.2861904728571427 3.058571422857143 2.9436190514285716 2.60333335 15.16726658721948
2.60333331 3.286190474285714 2.9436190514285716 3.2861904785714287 -3.62870286032597
2.8309523642857144 3.058571422857143 2.7154285771428572 3.2861904785714287 -3.3879490196376203
2.717142837142857 2.60333332 3.0577142885714284 3.172380957142857 -0.66581916828234
2.8309523642857144 2.7171428457142857 3.2859047628571427 2.7171428714285715 10.408948460177047
2.8309523642857144 3.4 3.0577142885714284 3.2861904785714287 -4.2408769911321835
3.1723809457142855 2.7171428457142857 2.8295238142857144 2.7171428714285715 10.044261495620233
2.717142837142857 2.944761897142857 2.60133334 3.0585714357142857 1.7260316276017602
2.9447618914285716 3.1723809485714285 2.7154285771428572 2.9447619142857144 4.960882385636886
2.9447618914285716 3.1723809485714285 2.9436190514285716 3.172380957142857 -0.8465142382358604
2.717142837142857 3.058571422857143 3.4 3.0585714357142857 2.3431500502028486
3.2861904728571427 3.4 2.7154285771428572 2.7171428714285715 12.494442630888797
3.0585714185714283 2.944761897142857 2.8295238142857144 3.4 -6.512427893171033
2.8309523642857144 3.058571422857143 3.0577142885714284 3.0585714357142857 2.19552394842411
2.717142837142857 3.058571422857143 2.7154285771428572 3.2861904785714287 -3.251747195554172
2.8309523642857144 3.4 3.4 2.60333335 16.776630992518346
3.2861904728571427 3.4 3.0577142885714284 2.7171428714285715 14.06939445279129
2.60333331 2.944761897142857 2.60133334 2.7171428714285715 8.21264066661148
2.60333331 2.7171428457142857 3.0577142885714284 3.0585714357142857 1.7936150384230238
3.1723809457142855 2.944761897142857 2.9436190514285716 3.0585714357142857 2.280379933304371
2.717142837142857 3.1723809485714285 2.7154285771428572 2.830952392857143 7.1546206312943585
3.2861904728571427 2.944761897142857 3.4 2.9447619142857144 6.434382337747608
3.2861904728571427 3.058571422857143 2.60133334 2.7171428714285715 10.767483616788793
3.4 2.60333332 2.9436190514285716 2.7171428714285715 10.729936525985956
3.1723809457142855 3.058571422857143 2.9436190514285716 3.0585714357142857 2.368512341873482
2.717142837142857 2.60333332 2.8295238142857144 2.9447619142857144 3.9141785174196997
3.0585714185714283 2.8309523714285714 2.60133334 2.9447619142857144 4.404861168654608
3.0585714185714283 2.944761897142857 2.9436190514285716 2.9447619142857144 5.184841029879195
3.4 2.7171428457142857 2.7154285771428572 2.830952392857143 7.667966305904186
2.9447618914285716 2.7171428457142857 2.9436190514285716 2.830952392857143 7.199373147858649
3.1723809457142855 2.60333332 3.2859047628571427 3.0585714357142857 2.250402332977117
3.2861904728571427 3.058571422857143 2.8295238142857144 2.9447619142857144 5.561727946434502
3.0585714185714283 2.60333332 3.2859047628571427 3.4 -6.685965604307664
3.2861904728571427 2.7171428457142857 2.8295238142857144 3.2861904785714287 -3.6405403653694917
2.717142837142857 3.286190474285714 3.0577142885714284 3.0585714357142857 2.2640822105133283
2.717142837142857 3.286190474285714 3.2859047628571427 2.7171428714285715 12.082784437063685
3.2861904728571427 3.4 2.8295238142857144 2.9447619142857144 6.182584090258968
2.60333331 2.7171428457142857 3.0577142885714284 2.9447619142857144 4.229842319081761
3.0585714185714283 3.1723809485714285 3.1718095257142855 2.7171428714285715 12.67412283345989
2.9447618914285716 3.286190474285714 2.7154285771428572 3.2861904785714287 -3.7864183409402945
3.4 2.7171428457142857 3.4 2.7171428714285715 12.93531945493199
3.2861904728571427 3.1723809485714285 2.9436190514285716 2.60333335 15.73164098886778
3.1723809457142855 2.60333332 2.9436190514285716 3.2861904785714287 -3.503031229033674
3.0585714185714283 3.286190474285714 2.9436190514285716 3.0585714357142857 2.4534829890784478
3.0585714185714283 3.058571422857143 3.2859047628571427 2.7171428714285715 12.658990619329625
2.8309523642857144 2.8309523714285714 2.9436190514285716 3.172380957142857 -0.726212758198907
3.1723809457142855 3.286190474285714 2.7154285771428572 3.4 -7.233978483820224
3.2861904728571427 2.7171428457142857 2.7154285771428572 3.172380957142857 -0.7463812692764976
2.9447618914285716 3.058571422857143 3.1718095257142855 2.60333335 14.64503001772597
3.1723809457142855 3.4 2.60133334 2.7171428714285715 11.554924461351746
3.4 3.058571422857143 2.8295238142857144 3.172380957142857 -0.9057910848500681
2.60333331 3.058571422857143 2.8295238142857144 3.2861904785714287 -3.2464524743050407
2.717142837142857 2.7171428457142857 3.2859047628571427 3.2861904785714287 -3.4956440734826315
2.717142837142857 3.058571422857143 3.2859047628571427 3.0585714357142857 2.2645199735442634
3.2861904728571427 2.7171428457142857 3.2859047628571427 2.60333335 15.040924502017027
2.60333331 2.60333332 2.9436190514285716 2.830952392857143 6.098058426846387
3.2861904728571427 2.60333332 2.7154285771428572 2.830952392857143 7.1008660006690345
2.60333331 2.944761897142857 2.7154285771428572 2.7171428714285715 8.572849475693252
2.60333331 3.058571422857143 3.1718095257142855 2.7171428714285715 10.40069484986312
3.0585714185714283 3.058571422857143 3.4 2.60333335 16.305365028501146
2.9447618914285716 2.7171428457142857 3.4 2.9447619142857144 5.320183369187018
2.8309523642857144 2.944761897142857 2.9436190514285716 3.0585714357142857 2.034953265111158
2.717142837142857 2.8309523714285714 2.7154285771428572 3.0585714357142857 1.7321021636932923
3.0585714185714283 3.058571422857143 2.60133334 3.2861904785714287 -3.5065541811954257
2.9447618914285716 3.058571422857143 3.1718095257142855 3.0585714357142857 2.3690051105212633
2.60333331 3.4 2.8295238142857144 3.2861904785714287 -3.6088542285293856
3.4 3.1723809485714285 3.2859047628571427 3.172380957142857 -1.0910291820369231
3.2861904728571427 2.8309523714285714 3.0577142885714284 3.4 -7.2691387918510255
3.4 3.1723809485714285 2.60133334 3.4 -7.170030789627442
2.8309523642857144 2.944761897142857 2.60133334 3.172380957142857 -0.6675685967330839
2.9447618914285716 3.286190474285714 2.60133334 3.172380957142857 -0.7749185704907072
2.60333331 2.60333332 2.9436190514285716 3.2861904785714287 -2.874673010766134
2.8309523642857144 2.7171428457142857 3.1718095257142855 2.9447619142857144 4.7713047970726254
3.2861904728571427 3.058571422857143 2.8295238142857144 2.830952392857143 8.693109217959533
3.2861904728571427 3.286190474285714 2.7154285771428572 3.4 -7.493498284466302
3.1723809457142855 3.286190474285714 2.8295238142857144 3.2861904785714287 -4.2504872021870055
2.717142837142857 2.7171428457142857 3.0577142885714284 3.4 -5.768761793237066
